,loss,precision,recall,acc,auc,val_loss,val_precision,val_recall,val_acc,val_auc
61,263.8206481933594,0.3869999945163727,0.3869999945163727,0.3869999945163727,0.6506201028823853,214.8821258544922,0.37529411911964417,0.37529411911964417,0.37529411911964417,0.6451131105422974
62,259.93853759765625,0.40149998664855957,0.40149998664855957,0.40149998664855957,0.6599355340003967,215.37686157226562,0.45411765575408936,0.45411765575408936,0.45411765575408936,0.6875799298286438
63,301.63751220703125,0.36649999022483826,0.36649999022483826,0.36649999022483826,0.6391366720199585,153.28201293945312,0.47647058963775635,0.47647058963775635,0.47647058963775635,0.703842043876648
64,258.2366027832031,0.4050000011920929,0.4050000011920929,0.4050000011920929,0.6612723469734192,361.1585998535156,0.18705882132053375,0.18705882132053375,0.18705882132053375,0.5367210507392883
65,252.74180603027344,0.4124999940395355,0.4124999940395355,0.4124999940395355,0.6659416556358337,467.46051025390625,0.15882353484630585,0.15882353484630585,0.15882353484630585,0.5195080041885376
66,253.15585327148438,0.40799999237060547,0.40799999237060547,0.40799999237060547,0.6643995046615601,335.2572937011719,0.23176470398902893,0.23176470398902893,0.23176470398902893,0.5607444047927856
67,284.4840087890625,0.3995000123977661,0.3995000123977661,0.3995000123977661,0.658677339553833,633.2861938476562,0.04941176623106003,0.04941176623106003,0.04941176623106003,0.45489493012428284
68,238.90011596679688,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.6652835607528687,204.87478637695312,0.3588235378265381,0.3588235378265381,0.3588235378265381,0.6340003609657288
69,239.1162567138672,0.4092046022415161,0.4090000092983246,0.40950000286102295,0.6640397906303406,369.3500061035156,0.18000000715255737,0.18000000715255737,0.18000000715255737,0.5331039428710938
70,264.0771179199219,0.3959999978542328,0.3959999978542328,0.3959999978542328,0.6554861664772034,319.0888366699219,0.4317646920681,0.4317646920681,0.4317646920681,0.676766574382782
71,288.03619384765625,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.6644441485404968,572.25,0.05058823525905609,0.05058823525905609,0.05058823525905609,0.45825567841529846
72,254.2818603515625,0.40149998664855957,0.40149998664855957,0.40149998664855957,0.6601641178131104,335.7259826660156,0.2047058790922165,0.2047058790922165,0.2047058790922165,0.5482078790664673
73,252.5230255126953,0.4090000092983246,0.4090000092983246,0.4090000092983246,0.6649536490440369,703.423583984375,0.05411764606833458,0.05411764606833458,0.05411764606833458,0.4587346315383911
74,261.1424560546875,0.4255000054836273,0.4255000054836273,0.4255000054836273,0.6744377017021179,219.5918426513672,0.4564705789089203,0.4564705789089203,0.4564705789089203,0.6905768513679504
75,299.522705078125,0.3930000066757202,0.3930000066757202,0.3930000066757202,0.6549097895622253,663.319580078125,0.10941176116466522,0.10941176116466522,0.10941176116466522,0.4915786385536194
76,286.80865478515625,0.39899998903274536,0.39899998903274536,0.39899998903274536,0.6590558886528015,383.46331787109375,0.22470587491989136,0.22470587491989136,0.22470587491989136,0.5576305985450745
77,251.80027770996094,0.40049999952316284,0.40049999952316284,0.40049999952316284,0.6582931280136108,427.08587646484375,0.1482352912425995,0.1482352912425995,0.1482352912425995,0.5117595791816711
78,334.2969055175781,0.3714999854564667,0.3714999854564667,0.3714999854564667,0.6414297223091125,566.4027099609375,0.05058823525905609,0.05058823525905609,0.05058823525905609,0.4561876356601715
79,209.8499755859375,0.45350000262260437,0.45350000262260437,0.45350000262260437,0.6903871297836304,365.6885070800781,0.1764705926179886,0.1764705926179886,0.1764705926179886,0.5288590788841248
80,238.68287658691406,0.44600000977516174,0.44600000977516174,0.44600000977516174,0.6851575374603271,262.7305908203125,0.3517647087574005,0.3517647087574005,0.3517647087574005,0.6309909224510193
81,239.13548278808594,0.4334999918937683,0.4334999918937683,0.4334999918937683,0.6788195371627808,197.937744140625,0.4188235402107239,0.4188235402107239,0.4188235402107239,0.6691927909851074
82,228.0085906982422,0.4320000112056732,0.4320000112056732,0.4320000112056732,0.6786841154098511,236.73764038085938,0.274117648601532,0.274117648601532,0.274117648601532,0.5858431458473206
83,189.8367462158203,0.45172587037086487,0.4514999985694885,0.4514999985694885,0.6886534094810486,456.50390625,0.23999999463558197,0.23999999463558197,0.23999999463558197,0.5665749311447144
84,220.90597534179688,0.4399999976158142,0.4399999976158142,0.4399999976158142,0.6810745000839233,478.27655029296875,0.10352940857410431,0.10352940857410431,0.10352940857410431,0.48752933740615845
85,247.78529357910156,0.41999998688697815,0.41999998688697815,0.41999998688697815,0.6720006465911865,593.3825073242188,0.1070588231086731,0.1070588231086731,0.1070588231086731,0.4894779622554779
86,313.22088623046875,0.4025000035762787,0.4025000035762787,0.4025000035762787,0.6580771803855896,330.08868408203125,0.22705882787704468,0.22705882787704468,0.22705882787704468,0.5593775510787964
87,285.73468017578125,0.4259999990463257,0.4259999990463257,0.4259999990463257,0.6735547184944153,276.7542419433594,0.4317646920681,0.4317646920681,0.4317646920681,0.6780019998550415
88,234.82859802246094,0.42250001430511475,0.42250001430511475,0.42250001430511475,0.6720559597015381,470.67755126953125,0.2011764645576477,0.2011764645576477,0.2011764645576477,0.5443048477172852
89,226.74305725097656,0.4429999887943268,0.4429999887943268,0.4429999887943268,0.6829600930213928,755.5510864257812,0.09294117987155914,0.09294117987155914,0.09294117987155914,0.4818556606769562
90,253.95030212402344,0.4169999957084656,0.4169999957084656,0.4169999957084656,0.66887366771698,421.82330322265625,0.17058824002742767,0.17058824002742767,0.17058824002742767,0.5278372168540955
91,192.28042602539062,0.4729999899864197,0.4729999899864197,0.4729999899864197,0.701961874961853,228.326904296875,0.5070587992668152,0.5070587992668152,0.5070587992668152,0.719968318939209
92,241.37615966796875,0.4255000054836273,0.4255000054836273,0.4255000054836273,0.6731507182121277,536.9279174804688,0.15882353484630585,0.15882353484630585,0.15882353484630585,0.5204088687896729
93,215.0149688720703,0.45249998569488525,0.45249998569488525,0.45249998569488525,0.6887903809547424,375.4576416015625,0.1858823597431183,0.1858823597431183,0.1858823597431183,0.536852240562439
94,215.14463806152344,0.44200000166893005,0.44200000166893005,0.44200000166893005,0.68324214220047,596.2122802734375,0.13764706254005432,0.13764706254005432,0.13764706254005432,0.5071976184844971
95,316.7646789550781,0.40400001406669617,0.40400001406669617,0.40400001406669617,0.6606922745704651,442.0487365722656,0.14941176772117615,0.14941176772117615,0.14941176772117615,0.5144751667976379
96,240.67877197265625,0.45399999618530273,0.45399999618530273,0.45399999618530273,0.6899406313896179,417.4948425292969,0.2294117659330368,0.2294117659330368,0.2294117659330368,0.5605739951133728
97,242.7758331298828,0.42100000381469727,0.42100000381469727,0.42100000381469727,0.6699005961418152,319.5449523925781,0.2835294008255005,0.2835294008255005,0.2835294008255005,0.5920681357383728
98,187.980224609375,0.47723862528800964,0.47699999809265137,0.47749999165534973,0.704187273979187,249.54251098632812,0.28823530673980713,0.28823530673980713,0.28823530673980713,0.5943920612335205
99,223.05735778808594,0.4645000100135803,0.4645000100135803,0.4645000100135803,0.6961902379989624,361.03875732421875,0.4494117498397827,0.4494117498397827,0.4494117498397827,0.68623286485672
