,loss,accuracy,precision,recall,auc_pr,auc_roc,f1_score,val_loss,val_accuracy,val_precision,val_recall,val_auc_pr,val_auc_roc,val_f1_score
0,2.2049121856689453,0.18150000274181366,0.49766573309898376,0.13238947093486786,0.3035956025123596,0.7013490796089172,"[0.1652065  0.2299517  0.2295082  0.09475465 0.30079156 0.502716
 0.15950923 0.26306915]",2.9068844318389893,0.15399803221225739,0.09139072895050049,0.03405725583434105,0.16567794978618622,0.6035438179969788,"[0.         0.         0.         0.         0.00544959 0.37793103
 0.04671717 0.        ]"
1,1.9270834922790527,0.25850000977516174,0.6193548440933228,0.04800000041723251,0.26045477390289307,0.6759660840034485,"[0.1863118  0.19622642 0.1596958  0.21826279 0.32044196 0.32443532
 0.23684211 0.4347826 ]",1.9670839309692383,0.199407696723938,0.75,0.020730502903461456,0.23324370384216309,0.6435539722442627,"[0.         0.16993465 0.09880751 0.0294599  0.19907406 0.3877551
 0.05882353 0.16129033]"
2,1.827284574508667,0.2939999997615814,0.7540983557701111,0.0689999982714653,0.3164648115634918,0.7169216275215149,"[0.19897082 0.18809982 0.19433197 0.2522124  0.33707863 0.3503055
 0.22779045 0.61728394]",2.0036816596984863,0.22902271151542664,0.8803418874740601,0.05083909258246422,0.2456454187631607,0.6326360702514648,"[0.13286713 0.08974359 0.09683426 0.         0.19522777 0.45454544
 0.06394707 0.19672133]"
3,1.7807246446609497,0.32350000739097595,0.7685589790344238,0.08799999952316284,0.34514138102531433,0.7348325848579407,"[0.24080268 0.21484375 0.19591837 0.30396473 0.3588785  0.41067764
 0.23908046 0.6339468 ]",1.9967999458312988,0.27443239092826843,0.8232558369636536,0.08736426383256912,0.285717636346817,0.6547114849090576,"[0.11267605 0.04013378 0.08743169 0.         0.13202935 0.56299937
 0.06477733 0.18867925]"
4,1.7549389600753784,0.3345000147819519,0.7075098752975464,0.08950000256299973,0.3476133644580841,0.7473800182342529,"[0.27124774 0.23091976 0.22177419 0.2328767  0.39783    0.41683367
 0.2555066  0.6330645 ]",1.846426248550415,0.3139190375804901,0.8674699068069458,0.10661401599645615,0.35303735733032227,0.703471839427948,"[0.17704917 0.12529002 0.09940358 0.01408451 0.22222222 0.58068466
 0.09274194 0.1690141 ]"
5,1.7038301229476929,0.3555000126361847,0.7568627595901489,0.09650000184774399,0.3827848434448242,0.7651513814926147,"[0.2946593  0.25984251 0.17991634 0.3290598  0.41502684 0.4386318
 0.26258203 0.6530613 ]",1.8439247608184814,0.30207306146621704,0.668639063835144,0.05577492713928223,0.3164374828338623,0.7097861766815186,"[0.12734082 0.22605966 0.1120332  0.         0.30555555 0.5086321
 0.0968661  0.11764706]"
6,1.6830836534500122,0.3529999852180481,0.7066666483879089,0.10599999874830246,0.38996759057044983,0.7733075022697449,"[0.31333333 0.2094456  0.1773399  0.33333334 0.3804348  0.4296875
 0.24945296 0.67175573]",1.8260748386383057,0.31145113706588745,0.7210884094238281,0.05231984332203865,0.3179640471935272,0.7153671383857727,"[0.15178572 0.27247956 0.02181818 0.05714285 0.38131312 0.43490908
 0.04081633 0.12499999]"
7,1.6467941999435425,0.39100000262260437,0.7474402785301208,0.10949999839067459,0.4120729863643646,0.787137508392334,"[0.33027524 0.2704762  0.21929824 0.34800836 0.43840578 0.47058824
 0.32568806 0.7054108 ]",2.0295212268829346,0.2176702916622162,0.31092438101768494,0.018262585625052452,0.2026212513446808,0.6234688758850098,"[0.1183432  0.29823086 0.073903   0.03252032 0.30555555 0.21768709
 0.         0.0669145 ]"
8,1.6342895030975342,0.3855000138282776,0.7476340532302856,0.1185000017285347,0.41529297828674316,0.7925283312797546,"[0.30167598 0.2754237  0.2428256  0.37450197 0.40074214 0.43726236
 0.3333333  0.6873786 ]",1.953054428100586,0.2764067053794861,0.8795180916786194,0.10809476673603058,0.314582884311676,0.6651029586791992,"[0.1632653  0.15860735 0.03546099 0.02643172 0.1632653  0.5481386
 0.11363637 0.1553398 ]"
9,1.591609001159668,0.398499995470047,0.7477203607559204,0.12300000339746475,0.43257248401641846,0.8045719861984253,"[0.34358045 0.26050422 0.2738589  0.36909872 0.40151513 0.47731754
 0.34728032 0.69803923]",1.7650941610336304,0.3509378135204315,0.7773972749710083,0.11204343289136887,0.3738129436969757,0.7435296177864075,"[0.16597511 0.24175824 0.1421801  0.04383562 0.31365937 0.59459454
 0.11555556 0.13008131]"
10,1.5907095670700073,0.4074999988079071,0.7528409361839294,0.13249999284744263,0.436176061630249,0.8040441274642944,"[0.35781544 0.30039525 0.25570777 0.35897434 0.45115453 0.47337276
 0.34649122 0.69512194]",1.7972391843795776,0.3410661518573761,0.7736625671386719,0.09279368072748184,0.3532824218273163,0.7298774719238281,"[0.12371134 0.28648648 0.16826923 0.05387205 0.31703204 0.54204404
 0.15384616 0.10738255]"
11,1.5610226392745972,0.4194999933242798,0.7566137313842773,0.14300000667572021,0.4541105329990387,0.8124502897262573,"[0.34307992 0.2862823  0.30901286 0.38603693 0.45519716 0.49701792
 0.32340425 0.74      ]",1.8210108280181885,0.32971373200416565,0.8067632913589478,0.08242843300104141,0.3512137532234192,0.722328782081604,"[0.15434085 0.24466571 0.17073171 0.0516129  0.32766616 0.5208613
 0.11827956 0.22222222]"
12,1.5196484327316284,0.4440000057220459,0.7647058963775635,0.14949999749660492,0.4764226973056793,0.8266193270683289,"[0.41877258 0.30364373 0.31643003 0.40248963 0.47014925 0.50103515
 0.36283186 0.7628458 ]",1.8208129405975342,0.3460019826889038,0.8204081654548645,0.09921026974916458,0.36558449268341064,0.7184585928916931,"[0.17008798 0.30359212 0.10900474 0.         0.34848484 0.52432436
 0.11111111 0.18367346]"
13,1.5184146165847778,0.4325000047683716,0.754923403263092,0.17249999940395355,0.4716273546218872,0.8258042335510254,"[0.37573388 0.28205127 0.29850745 0.38461536 0.4503817  0.5205479
 0.38157895 0.75339806]",1.7921112775802612,0.30602172017097473,0.8201754093170166,0.09230010211467743,0.3493835926055908,0.7334586381912231,"[0.17021278 0.2881356  0.19206145 0.06185567 0.34822807 0.44265884
 0.15568863 0.19148937]"
14,1.496551513671875,0.43849998712539673,0.7571743726730347,0.17149999737739563,0.4821280539035797,0.830940306186676,"[0.3962963  0.29999998 0.3340206  0.392562   0.46124762 0.49900988
 0.3501094  0.7461539 ]",1.5648667812347412,0.38055282831192017,0.7777777910232544,0.14856861531734467,0.443107545375824,0.8111088275909424,"[0.19512196 0.2596685  0.25298804 0.         0.34178907 0.5612443
 0.1651376  0.29787236]"
15,1.4918566942214966,0.4334999918937683,0.7658643126487732,0.17499999701976776,0.4833429753780365,0.8320572376251221,"[0.32945737 0.317757   0.30277187 0.35622317 0.4770992  0.5404339
 0.3826087  0.7380497 ]",1.791303038597107,0.34402763843536377,0.7315634489059448,0.12240868806838989,0.36367547512054443,0.7349001169204712,"[0.18248175 0.24168126 0.04946997 0.04008909 0.3427673  0.5776669
 0.12173913 0.1322314 ]"
16,1.4728254079818726,0.4490000009536743,0.7596566677093506,0.1770000010728836,0.493897020816803,0.8363708853721619,"[0.38838476 0.35658914 0.32051283 0.38155136 0.46715328 0.5373737
 0.34545454 0.7762376 ]",1.6046241521835327,0.4126357436180115,0.777550995349884,0.18805527687072754,0.45761486887931824,0.7948902249336243,"[0.1620253  0.2469136  0.17370893 0.07079646 0.30971992 0.6585501
 0.13574661 0.2307692 ]"
17,1.447661280632019,0.4645000100135803,0.7766798138618469,0.1965000033378601,0.5150022506713867,0.843099057674408,"[0.3992674  0.34714    0.2907489  0.43881857 0.51376146 0.53012043
 0.39387307 0.770713  ]",1.7507747411727905,0.3731490671634674,0.7932584285736084,0.17423494160175323,0.4180043339729309,0.7468826770782471,"[0.1442623  0.2937063  0.09785933 0.0462963  0.3551674  0.58618546
 0.10526317 0.22222222]"
18,1.409249186515808,0.4860000014305115,0.7843511700630188,0.20550000667572021,0.5323148965835571,0.8527461886405945,"[0.4120983  0.3841336  0.35555556 0.4199584  0.5117968  0.5778689
 0.4279476  0.77842003]",1.6995391845703125,0.3445212244987488,0.6797900199890137,0.1278381049633026,0.3718738853931427,0.7729613780975342,"[0.2012987  0.33419022 0.22497188 0.         0.40094337 0.45739257
 0.14666668 0.31111112]"
19,1.4154689311981201,0.48899999260902405,0.748681902885437,0.21299999952316284,0.5224264860153198,0.8508583903312683,"[0.42446044 0.36434108 0.32962134 0.45093948 0.5494506  0.59016395
 0.37991267 0.79921263]",1.6088017225265503,0.4037512242794037,0.7429805397987366,0.16979269683361053,0.4412587583065033,0.7973319292068481,"[0.21052632 0.3680297  0.23304349 0.05194805 0.3671233  0.58638084
 0.15384616 0.275     ]"
20,1.369185209274292,0.49900001287460327,0.7677304744720459,0.21649999916553497,0.5453898906707764,0.8626217842102051,"[0.45977014 0.37623763 0.36916837 0.4471058  0.515625   0.57142854
 0.44685465 0.79158705]",1.6777218580245972,0.34698915481567383,0.7435897588729858,0.12882527709007263,0.3916929364204407,0.7772151231765747,"[0.21574345 0.35729846 0.22736841 0.04444445 0.3446328  0.47773853
 0.15730338 0.37209302]"
21,1.3792849779129028,0.4790000021457672,0.7545008063316345,0.2304999977350235,0.5396944880485535,0.8595221042633057,"[0.4108527  0.37181994 0.3752495  0.44855967 0.5036765  0.5132383
 0.36658934 0.81538457]",1.6289020776748657,0.4086870551109314,0.6459627151489258,0.15399803221225739,0.41719895601272583,0.7934960722923279,"[0.19494584 0.40594062 0.24489796 0.01709402 0.39210853 0.57401425
 0.10619469 0.2       ]"
22,1.3550225496292114,0.49900001287460327,0.7726495862007141,0.22599999606609344,0.5540685653686523,0.8650221228599548,"[0.3815029  0.3726236  0.37698412 0.48065174 0.5427509  0.58921164
 0.41588786 0.82421875]",1.8618329763412476,0.3232971429824829,0.608433723449707,0.1495557725429535,0.3446582555770874,0.7249737977981567,"[0.15263157 0.23643412 0.10945274 0.04071247 0.27848104 0.56
 0.09259259 0.192     ]"
23,1.3201240301132202,0.5130000114440918,0.7678855061531067,0.24150000512599945,0.571392297744751,0.8727813363075256,"[0.4708029  0.3786008  0.39183673 0.4681725  0.5714286  0.58283436
 0.40909094 0.8023256 ]",1.8361085653305054,0.3134254813194275,0.5321285128593445,0.13079960644245148,0.32100430130958557,0.7392483949661255,"[0.16574585 0.25369975 0.13588111 0.02873563 0.30282864 0.52081954
 0.12903227 0.22448981]"
24,1.3085638284683228,0.5109999775886536,0.7771084308624268,0.257999986410141,0.57888263463974,0.8756057620048523,"[0.44529748 0.3588785  0.43096232 0.45491806 0.5587669  0.5846774
 0.43555558 0.8109162 ]",1.7283234596252441,0.3766041398048401,0.6198830604553223,0.15695951879024506,0.3820720911026001,0.7645893692970276,"[0.21772152 0.32937184 0.16666667 0.04324324 0.38165677 0.56720257
 0.08       0.16759776]"
25,1.3036037683486938,0.5245000123977661,0.7664756178855896,0.26750001311302185,0.5792655944824219,0.8760054111480713,"[0.48263255 0.42481205 0.41090143 0.47679323 0.5371429  0.58316225
 0.48198196 0.78988326]",1.924950122833252,0.29763078689575195,0.5045454502105713,0.10957551747560501,0.292020708322525,0.7126426696777344,"[0.19298247 0.28099173 0.21545666 0.04863222 0.327044   0.4530699
 0.09433962 0.12682927]"
26,1.2628082036972046,0.5389999747276306,0.7825503349304199,0.2915000021457672,0.6011191606521606,0.8843050599098206,"[0.453125   0.44360903 0.4133858  0.47698745 0.5692308  0.6487604
 0.4826087  0.826087  ]",1.7969013452529907,0.36080947518348694,0.5858368873596191,0.13474826514720917,0.34156912565231323,0.7428601384162903,"[0.15833335 0.32751676 0.10461539 0.01801802 0.3137255  0.5770898
 0.09900991 0.09876543]"
27,1.2552169561386108,0.534500002861023,0.7780784964561462,0.2874999940395355,0.6033387184143066,0.8856940269470215,"[0.4653846  0.45065174 0.41269842 0.51282054 0.55725193 0.5879917
 0.472885   0.8190855 ]",1.576310157775879,0.42053306102752686,0.6891191601753235,0.19693978130817413,0.44482460618019104,0.8082827925682068,"[0.17       0.3585952  0.23471884 0.05405406 0.34177217 0.64310956
 0.03773585 0.18064517]"
28,1.2508172988891602,0.5389999747276306,0.7610389590263367,0.2930000126361847,0.6002569794654846,0.8867081999778748,"[0.47984648 0.4052533  0.43121153 0.5072765  0.5676191  0.61157024
 0.46460178 0.83559   ]",1.7898346185684204,0.35241857171058655,0.6315789222717285,0.15399803221225739,0.36623692512512207,0.7465327978134155,"[0.14361702 0.31632656 0.17180617 0.05217392 0.248062   0.5815691
 0.10126583 0.13793105]"
29,1.2603998184204102,0.5385000109672546,0.7670885920524597,0.30300000309944153,0.6026192307472229,0.8837622404098511,"[0.5009277  0.4038461  0.45381525 0.488      0.5616698  0.57081544
 0.47945207 0.84375006]",1.516507625579834,0.41658440232276917,0.6431654691696167,0.22063179314136505,0.46597182750701904,0.8265581130981445,"[0.20350878 0.34624144 0.26164874 0.06944444 0.3850782  0.5955335
 0.11881188 0.36585367]"
30,1.2100870609283447,0.5680000185966492,0.7819731831550598,0.32100000977516174,0.6290024518966675,0.8946936130523682,"[0.5        0.4301887  0.48681542 0.5508474  0.5992063  0.6267465
 0.52360517 0.8326694 ]",1.9153318405151367,0.3035537898540497,0.4268907606601715,0.12537018954753876,0.2814927399158478,0.7245711088180542,"[0.1953125  0.2684825  0.12979351 0.04       0.30716723 0.500664
 0.11940299 0.10094637]"
31,1.1943198442459106,0.5665000081062317,0.7801822423934937,0.3425000011920929,0.633952796459198,0.8967223167419434,"[0.5310734  0.45436895 0.43339962 0.505176   0.61389965 0.6572008
 0.48769572 0.8392157 ]",1.5396966934204102,0.4101678133010864,0.6794682145118713,0.2270483672618866,0.47038325667381287,0.820996105670929,"[0.19948849 0.26288658 0.28731343 0.06521739 0.38505098 0.5991245
 0.06382979 0.26086953]"
32,1.2057338953018188,0.5490000247955322,0.7477169036865234,0.32749998569488525,0.6207605004310608,0.8951576948165894,"[0.4789272  0.46753246 0.44223106 0.50840336 0.5826771  0.611336
 0.48672566 0.8126232 ]",1.5471078157424927,0.39239880442619324,0.6817472577095032,0.21569594740867615,0.4595755338668823,0.8218738436698914,"[0.17757009 0.24624625 0.25950783 0.         0.36554623 0.5677252
 0.         0.4       ]"
33,1.182748556137085,0.5690000057220459,0.7858796119689941,0.3395000100135803,0.6390194892883301,0.8988575339317322,"[0.5114504  0.46323532 0.46346554 0.51293105 0.6159696  0.6354379
 0.51851857 0.82261205]",1.6733813285827637,0.40177690982818604,0.6454389095306396,0.18509377539157867,0.41004568338394165,0.784481942653656,"[0.23456791 0.38931298 0.25806454 0.05882353 0.3652174  0.57774884
 0.09259259 0.26548675]"
34,1.1790192127227783,0.5705000162124634,0.7738748788833618,0.35249999165534973,0.6353094577789307,0.9004287719726562,"[0.52631575 0.50841117 0.49694505 0.5484536  0.58126193 0.59745765
 0.46532437 0.82718444]",1.4812126159667969,0.4674234986305237,0.6575829386711121,0.2739388048648834,0.5008759498596191,0.8362776637077332,"[0.22222222 0.35       0.29445508 0.03773585 0.41331485 0.6758939
 0.13157895 0.30927837]"
35,1.1295148134231567,0.6014999747276306,0.7942736148834229,0.37450000643730164,0.664731502532959,0.9090393781661987,"[0.53639853 0.47407407 0.5298805  0.5774947  0.63654226 0.6626263
 0.5176991  0.8762279 ]",1.55379056930542,0.4442250728607178,0.6218678951263428,0.26949653029441833,0.4670810103416443,0.8245431780815125,"[0.22222222 0.36659878 0.2777778  0.0483871  0.4021739  0.64128494
 0.10714286 0.22360249]"
36,1.1549046039581299,0.578499972820282,0.7592975497245789,0.3675000071525574,0.6449946165084839,0.9040958285331726,"[0.5176909  0.50092083 0.48373988 0.5530145  0.5864078  0.641129
 0.48372093 0.85375494]",1.6032137870788574,0.41214215755462646,0.6098484992980957,0.23840078711509705,0.4545004665851593,0.8096352219581604,"[0.22651933 0.34367543 0.25460124 0.02985075 0.3846154  0.6060991
 0.14400001 0.3809524 ]"
37,1.1331325769424438,0.6010000109672546,0.7575452923774719,0.3765000104904175,0.6562244892120361,0.9079077243804932,"[0.5482041  0.49446496 0.5188119  0.5797102  0.6319846  0.6610879
 0.5275229  0.84645665]",1.5631351470947266,0.4318854808807373,0.6299559473991394,0.2823297083377838,0.4814164340496063,0.8219866752624512,"[0.22960724 0.2970297  0.23703703 0.02580645 0.35479254 0.6639151
 0.11111111 0.38554218]"
38,1.1576029062271118,0.5764999985694885,0.7510040402412415,0.37400001287460327,0.6456969380378723,0.9031937122344971,"[0.5047438  0.46153846 0.47870183 0.56809336 0.6007751  0.6546185
 0.50450456 0.83433133]",1.5996782779693604,0.4126357436180115,0.6042183637619019,0.2403751164674759,0.45003604888916016,0.8099130392074585,"[0.19327731 0.3715415  0.28702292 0.06521739 0.39900252 0.5738562
 0.0944882  0.33333334]"
39,1.1149369478225708,0.5845000147819519,0.7746759653091431,0.38850000500679016,0.6668418645858765,0.9107074737548828,"[0.5102421  0.45703125 0.47808766 0.5419355  0.5884616  0.6707567
 0.56774193 0.8627451 ]",1.6508677005767822,0.4313918948173523,0.5830302834510803,0.23741362988948822,0.4313499629497528,0.7994643449783325,"[0.25742576 0.38434166 0.28041238 0.07070708 0.3971831  0.61824954
 0.12195121 0.26666668]"
40,1.1121091842651367,0.5920000076293945,0.7842565774917603,0.4034999907016754,0.6735907793045044,0.9108333587646484,"[0.4814815  0.5163636  0.476386   0.61414146 0.6        0.63225806
 0.5690021  0.8458499 ]",1.785919427871704,0.38400790095329285,0.5464333891868591,0.200394868850708,0.3696640133857727,0.7646204829216003,"[0.19808307 0.36963698 0.18045112 0.04464286 0.3547881  0.5895807
 0.03361345 0.16666667]"
41,1.073117971420288,0.6200000047683716,0.776752769947052,0.42100000381469727,0.6909114122390747,0.9176284670829773,"[0.5416666  0.54579437 0.5        0.62857145 0.6796117  0.66390043
 0.5514223  0.84479374]",1.8374876976013184,0.363770991563797,0.556291401386261,0.20730502903461456,0.3731848895549774,0.7501652836799622,"[0.19736841 0.31987575 0.17661098 0.02790698 0.31973898 0.5714286
 0.07575757 0.19883043]"
42,1.0728241205215454,0.6129999756813049,0.7893284559249878,0.42899999022483826,0.6919612884521484,0.9177783727645874,"[0.56000006 0.51031893 0.53677934 0.5884861  0.6434108  0.6529774
 0.55432373 0.85271317]",1.8002374172210693,0.3864758014678955,0.5005889534950256,0.20977294445037842,0.3530959188938141,0.7666546106338501,"[0.20071684 0.32936507 0.26168224 0.03726709 0.35682157 0.58640045
 0.07407408 0.13245034]"
43,1.0850355625152588,0.5950000286102295,0.7672658562660217,0.40549999475479126,0.6744747161865234,0.9160462617874146,"[0.5046729  0.52434456 0.50806457 0.53927815 0.6321839  0.66094416
 0.5450644  0.84705883]",1.7919211387634277,0.3780848979949951,0.5328376889228821,0.21224087476730347,0.38099783658981323,0.7706716656684875,"[0.22023809 0.3577236  0.2236842  0.05925926 0.32986626 0.57030225
 0.08433735 0.28333333]"
44,1.0622470378875732,0.6305000185966492,0.7802491188049316,0.43849998712539673,0.6910032033920288,0.918974757194519,"[0.5793651  0.5714286  0.5564516  0.6194332  0.625      0.6680244
 0.5664488  0.85544556]",1.6279469728469849,0.4491609036922455,0.6013904809951782,0.25616979598999023,0.44596779346466064,0.8046515583992004,"[0.203125   0.40557274 0.2821053  0.09615384 0.3782148  0.6438027
 0.08264463 0.2519685 ]"
45,1.0652525424957275,0.6065000295639038,0.7537510991096497,0.4269999861717224,0.687449038028717,0.9187595248222351,"[0.55984557 0.5275142  0.51866406 0.57606494 0.60546875 0.6465518
 0.5676275  0.8441065 ]",1.6201034784317017,0.3785784840583801,0.5461293458938599,0.2541954517364502,0.4428192973136902,0.8152569532394409,"[0.203125   0.30272952 0.24273857 0.02531646 0.3278196  0.56611043
 0.08108109 0.33962262]"
46,1.047548532485962,0.6209999918937683,0.7681034207344055,0.445499986410141,0.6970537304878235,0.9208518862724304,"[0.5842697  0.54033774 0.53386456 0.62869203 0.628      0.6494024
 0.54222226 0.859406  ]",1.4828383922576904,0.47038498520851135,0.6357354521751404,0.3178677260875702,0.5097834467887878,0.8423720002174377,"[0.23134327 0.3625498  0.28632477 0.0625     0.3942931  0.67317635
 0.12371135 0.3119266 ]"
47,1.0458635091781616,0.6265000104904175,0.7756849527359009,0.453000009059906,0.7032520771026611,0.9212328791618347,"[0.5640074  0.56353587 0.52694607 0.61833686 0.67465067 0.65553236
 0.5450644  0.86852586]",1.6617363691329956,0.4146100580692291,0.5429141521453857,0.2685093879699707,0.42312195897102356,0.8063487410545349,"[0.25889966 0.36559138 0.2438095  0.06451613 0.4079602  0.58589745
 0.13559322 0.24489798]"
48,0.9918315410614014,0.6334999799728394,0.7842809557914734,0.4690000116825104,0.7237314581871033,0.9302492141723633,"[0.5882353  0.55636364 0.57831323 0.6072187  0.6265061  0.6774848
 0.54831463 0.8862276 ]",1.687680721282959,0.44373148679733276,0.5523256063461304,0.2813425362110138,0.42417749762535095,0.8005180358886719,"[0.2705314  0.37024793 0.2673522  0.06060606 0.384375   0.6502347
 0.08547009 0.19791666]"
49,0.9970526695251465,0.6424999833106995,0.7851099967956543,0.46399998664855957,0.7206048965454102,0.929084062576294,"[0.5842697  0.5697674  0.5685885  0.6298569  0.67686427 0.70212764
 0.55021834 0.85601574]",1.616003155708313,0.4531095623970032,0.5736648440361023,0.30750247836112976,0.47308164834976196,0.8209362626075745,"[0.23487543 0.434968   0.26035503 0.0375     0.36778116 0.6585366
 0.12244898 0.31481484]"
50,1.0278898477554321,0.6389999985694885,0.7769607901573181,0.4754999876022339,0.7131214141845703,0.9240997433662415,"[0.60491496 0.53435117 0.5487077  0.6417323  0.66269845 0.65822786
 0.6013072  0.86573154]",1.7360411882400513,0.4353405833244324,0.5608856081962585,0.300098717212677,0.4288807809352875,0.8019317984580994,"[0.24489795 0.38652483 0.22346368 0.0516129  0.37860084 0.6383742
 0.11678833 0.19895288]"
51,0.9859609007835388,0.637499988079071,0.7774167060852051,0.47850000858306885,0.7186275720596313,0.9310829639434814,"[0.60076046 0.54545456 0.547619   0.6099585  0.6322068  0.7058824
 0.61784893 0.8392157 ]",1.6131031513214111,0.4190523326396942,0.5486238598823547,0.2951628863811493,0.4671016037464142,0.8232749104499817,"[0.20392159 0.33333334 0.28571427 0.04347826 0.35628745 0.6169822
 0.12048194 0.26373628]"
52,0.9552178978919983,0.6524999737739563,0.7746815085411072,0.48649999499320984,0.733116865158081,0.9353485107421875,"[0.59765625 0.5441177  0.5852713  0.6278586  0.68711656 0.6886598
 0.6439232  0.85714287]",1.685578465461731,0.4101678133010864,0.5311909317970276,0.2773938775062561,0.42881307005882263,0.807072103023529,"[0.23045266 0.37086093 0.24502297 0.0375     0.41597795 0.5893658
 0.11864407 0.26086956]"
53,0.9622346758842468,0.6430000066757202,0.7750592231750488,0.4909999966621399,0.7327861785888672,0.934319257736206,"[0.63013697 0.567325   0.5571142  0.6304802  0.65330666 0.6487604
 0.5934066  0.8604651 ]",1.7926135063171387,0.3785784840583801,0.49060335755348206,0.24481737613677979,0.3871431350708008,0.7845466136932373,"[0.23699422 0.3293556  0.24873094 0.02962963 0.3579278  0.55459964
 0.14400001 0.3296703 ]"
54,0.9759728908538818,0.6399999856948853,0.7821705341339111,0.5044999718666077,0.7279843091964722,0.9316378235816956,"[0.59889096 0.5676191  0.56140345 0.62374246 0.6419753  0.7154472
 0.56828195 0.84959346]",1.765049695968628,0.3464955687522888,0.4361611008644104,0.2512339651584625,0.40366411209106445,0.8016299605369568,"[0.19178082 0.31034485 0.2414097  0.02222222 0.27586207 0.5239057
 0.08571429 0.34615383]"
