,loss,accuracy,precision,recall,auc_pr,auc_roc,f1_score,val_loss,val_accuracy,val_precision,val_recall,val_auc_pr,val_auc_roc,val_f1_score
26,1.0840235948562622,0.6153749823570251,0.7881538271903992,0.4124999940395355,0.6851034760475159,0.9168683290481567,"[0.53252655 0.51710624 0.48167837 0.76018095 0.4744843  0.61488837
 0.60434055 0.8794709 ]",1.0509346723556519,0.6243830323219299,0.8174831867218018,0.42003947496414185,0.6921781897544861,0.9221858978271484,"[0.42424244 0.6055777  0.46153846 0.2173913  0.51957303 0.76581943
 0.3508772  0.5769231 ]"
27,1.0744287967681885,0.6131250262260437,0.7959550023078918,0.4156875014305115,0.6918977499008179,0.9184863567352295,"[0.5213718  0.52183056 0.4543379  0.7660501  0.48651564 0.6252456
 0.59971446 0.8688004 ]",1.0477054119110107,0.6233958601951599,0.8246123790740967,0.42003947496414185,0.6949030756950378,0.9229609370231628,"[0.42424244 0.6144578  0.45553145 0.19512196 0.5179191  0.7650861
 0.30508474 0.5833333 ]"
28,1.064638376235962,0.620187520980835,0.7906264662742615,0.41962501406669617,0.693162739276886,0.9203808903694153,"[0.53707415 0.5278592  0.4715172  0.77179325 0.49852744 0.61762524
 0.60056794 0.87831205]",1.0630263090133667,0.6150049567222595,0.815763533115387,0.4086870551109314,0.6860648989677429,0.9202701449394226,"[0.41860467 0.610101   0.44161358 0.21621622 0.5102041  0.75820565
 0.31404957 0.6086956 ]"
29,1.0569123029708862,0.6184375286102295,0.7944132685661316,0.4248124957084656,0.6974374651908875,0.9213821887969971,"[0.51924044 0.53521127 0.45498165 0.77361774 0.50067586 0.62000495
 0.6036226  0.87788296]",1.0418343544006348,0.6278380751609802,0.8195777535438538,0.4215202331542969,0.6991459727287292,0.9238101840019226,"[0.4457143  0.6122449  0.47186148 0.16326532 0.5122807  0.7712137
 0.34234232 0.5833333 ]"
30,1.0618942975997925,0.6178749799728394,0.7929152250289917,0.4266875088214874,0.6954361796379089,0.9204301834106445,"[0.5401786  0.5155182  0.4642857  0.7618635  0.4858388  0.6326933
 0.60228354 0.8798042 ]",1.0446726083755493,0.6293188333511353,0.8247619271278381,0.4274432361125946,0.6992881894111633,0.9235184192657471,"[0.44827586 0.6293436  0.45       0.22727273 0.5171193  0.76989245
 0.33613443 0.56000006]"
31,1.0510103702545166,0.6268749833106995,0.7981193661689758,0.4296875,0.7020289897918701,0.9224302172660828,"[0.5556946  0.5461216  0.4674888  0.77151453 0.48287204 0.63502216
 0.61100477 0.8837666 ]",1.0355840921401978,0.6357354521751404,0.829010546207428,0.4259624779224396,0.7024396657943726,0.9248898029327393,"[0.44311377 0.62823063 0.46827134 0.18181817 0.52392346 0.7768332
 0.31304348 0.5833333 ]"
32,1.0443793535232544,0.6301875114440918,0.7998846173286438,0.4331875145435333,0.7067210078239441,0.9235340356826782,"[0.54701287 0.53573287 0.4772855  0.7837306  0.488512   0.61991173
 0.634846   0.89418113]",1.0355943441390991,0.6327739357948303,0.8260869383811951,0.4313918948173523,0.7022101879119873,0.9245038628578186,"[0.45614034 0.62249    0.46960163 0.13043478 0.5128834  0.7784877
 0.31666666 0.5957447 ]"
33,1.0497021675109863,0.6311249732971191,0.7984176278114319,0.4351874887943268,0.7029310464859009,0.9222918152809143,"[0.5462333  0.53477347 0.48392555 0.7752074  0.49784252 0.64835703
 0.62090117 0.88388044]",1.0332280397415161,0.6401776671409607,0.8271954655647278,0.4323790669441223,0.7021178007125854,0.9250952005386353,"[0.48554912 0.636      0.48394004 0.13333334 0.5255648  0.77896994
 0.33333334 0.5833333 ]"
34,1.034541368484497,0.6349375247955322,0.8070513606071472,0.44493749737739563,0.7120821475982666,0.9247941970825195,"[0.5703685  0.55348223 0.49325082 0.7691643  0.5084022  0.6263079
 0.6213545  0.88625705]",1.0201605558395386,0.6377097964286804,0.8262476921081543,0.4412635862827301,0.7091378569602966,0.927187442779541,"[0.44585988 0.62425447 0.47899157 0.18604651 0.5151149  0.779661
 0.34862384 0.57142854]"
35,1.0357167720794678,0.6284375190734863,0.7989411950111389,0.44331249594688416,0.7078583240509033,0.9246541261672974,"[0.55318093 0.5287417  0.46955535 0.7874154  0.5037313  0.6271396
 0.6203158  0.87927216]",1.0271281003952026,0.6386969685554504,0.8291079998016357,0.4358341693878174,0.7070825099945068,0.9258020520210266,"[0.47058824 0.6404715  0.4745763  0.17021278 0.5203453  0.7796792
 0.3305785  0.5769231 ]"
36,1.03249990940094,0.6337500214576721,0.7965726852416992,0.4503124952316284,0.7093033790588379,0.9250412583351135,"[0.5552035  0.5230114  0.49003983 0.78936964 0.5103889  0.6349206
 0.6244946  0.8867647 ]",1.0193724632263184,0.6421520113945007,0.8245614171028137,0.4407700002193451,0.7107033729553223,0.9267900586128235,"[0.46242774 0.6305221  0.46790886 0.09523809 0.52527744 0.782839
 0.40740743 0.6122449 ]"
37,1.0179728269577026,0.6366249918937683,0.8061938285827637,0.45393750071525574,0.7167965769767761,0.9273562431335449,"[0.54056746 0.55644304 0.49985942 0.7839615  0.5111821  0.63652176
 0.62526566 0.8862803 ]",1.025639533996582,0.6396840810775757,0.8212962746620178,0.43780848383903503,0.7066896557807922,0.9261988401412964,"[0.46783626 0.6365422  0.4798387  0.13953488 0.5289053  0.7783146
 0.33333334 0.57142854]"
38,1.0225435495376587,0.637499988079071,0.8009639382362366,0.4569999873638153,0.7148251533508301,0.926365077495575,"[0.54627764 0.53870624 0.5063925  0.7862462  0.5240268  0.63557
 0.63140494 0.87642634]",1.0258615016937256,0.6431391835212708,0.8240223526954651,0.436821311712265,0.7068719267845154,0.9259658455848694,"[0.46067417 0.6441352  0.4708333  0.14285715 0.52736324 0.7819629
 0.375      0.5833333 ]"
39,1.0202128887176514,0.6328750252723694,0.7992121577262878,0.45649999380111694,0.7157922983169556,0.9268577098846436,"[0.55146503 0.5443137  0.48205125 0.7920229  0.50346667 0.6275
 0.618455   0.88536584]",1.0130895376205444,0.6411648392677307,0.8284671306610107,0.44817373156547546,0.7112324833869934,0.9279233813285828,"[0.47058824 0.6305221  0.477612   0.15789475 0.5259434  0.7811664
 0.34782606 0.62222224]"
